spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,59
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,60
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,61
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,62
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,63
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,64
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,65
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,66
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,67
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,68
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,69
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,70
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,71
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,72
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,73
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,74
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,75
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,76
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,77
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,78
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,79
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,80
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,81
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,82
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,83
