Country,Continent,Year,Outbreak,CasesTotal,Deaths,CLIMATIC,ECOLOGICAL,ECOLOGICAL__bin,ECONOMIC,GEOPHYSICAL,GEOPHYSICAL__bin,INTERSTATE,INTERSTATE__bin,INTRASTATE,POISONING,POISONING__bin,TECHNOLOGICAL,TERRORISM,CLIMATIC_lag_avg,CLIMATIC_lead_avg,ECOLOGICAL_lag_avg,ECOLOGICAL_lead_avg,ECOLOGICAL__bin_lag_avg,ECOLOGICAL__bin_lead_avg,ECONOMIC_lag_avg,ECONOMIC_lead_avg,GEOPHYSICAL_lag_avg,GEOPHYSICAL_lead_avg,GEOPHYSICAL__bin_lag_avg,GEOPHYSICAL__bin_lead_avg,INTERSTATE_lag_avg,INTERSTATE_lead_avg,INTERSTATE__bin_lag_avg,INTERSTATE__bin_lead_avg,INTRASTATE_lag_avg,INTRASTATE_lead_avg,POISONING_lag_avg,POISONING_lead_avg,POISONING__bin_lag_avg,POISONING__bin_lead_avg,TECHNOLOGICAL_lag_avg,TECHNOLOGICAL_lead_avg,TERRORISM_lag_avg,TERRORISM_lead_avg,Outbreak_lag,Outbreak_lead
Angola,Africa,1995,1,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,2.0,0.0,0,3.0,10.0,0.0,1.2,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.0,0.0,0.0,0.0,1.2,2.0,62.8,17.4,0.0,1.0
Angola,Africa,1996,1,0,0,0.0,0.0,0,2.0,0.0,0,0.0,0,1.0,0.0,0,0.0,4.0,0.0,1.8,0.0,0.0,0.0,0.0,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,0.0,0.0,0.0,0.0,1.4,3.4,23.8,24.6,1.0,0.0
Angola,Africa,1997,0,0,0,1.0,0.0,0,2.0,0.0,0,0.0,0,1.0,0.0,0,0.0,7.0,0.0,1.8,0.0,0.0,0.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.0,0.0,0.0,0.0,1.0,3.8,21.4,24.4,1.0,1.0
Angola,Africa,1998,1,1687,184,0.0,0.0,0,2.0,0.0,0,0.0,0,3.0,0.0,0,1.0,20.0,0.2,2.2,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.8,4.0,12.8,20.4,0.0,1.0
Angola,Africa,1999,1,914,188,0.0,0.0,0,2.0,0.0,0,0.0,0,1.0,0.0,0,1.0,34.0,0.2,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,1.0,4.4,10.0,13.6,1.0,0.0
Angola,Africa,2000,0,0,0,5.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,8.0,22.0,0.2,2.2,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,0.0,0.0,0.0,0.0,1.0,3.0,15.0,9.2,1.0,1.0
Angola,Africa,2001,1,602,71,3.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,7.0,40.0,1.2,1.8,0.0,0.2,0.0,0.2,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.0,0.0,0.0,2.0,1.8,17.4,1.2,0.0,0.0
Angola,Africa,2002,0,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,2.0,6.0,1.8,2.0,0.0,0.2,0.0,0.2,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.2,0.0,0.2,3.4,1.4,24.6,0.0,1.0,0.0
Angola,Africa,2003,0,0,0,2.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,2.0,0.0,1.8,1.8,0.0,0.2,0.0,0.2,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,0.2,0.0,0.2,3.8,1.6,24.4,0.0,0.0,0.0
Angola,Africa,2004,0,0,0,4.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,3.0,0.0,2.2,1.6,0.0,0.2,0.0,0.2,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.2,0.0,0.2,4.0,1.2,20.4,0.2,0.0,1.0
Angola,Africa,2005,1,5908,5235,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,3.0,2.0,0.0,0.2,0.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.2,0.0,0.2,4.4,1.0,13.6,0.6,0.0,1.0
Angola,Africa,2006,1,236593,9002,1.0,1.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,2.2,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.2,0.0,0.2,3.0,1.0,9.2,0.6,1.0,1.0
Angola,Africa,2007,1,778,0,2.0,0.0,0,0.0,0.0,0,0.0,0,1.0,1.0,1,0.0,0.0,1.8,2.4,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,1.8,1.2,1.2,0.6,1.0,0.0
Angola,Africa,2008,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,0.0,2.0,2.4,0.2,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.2,0.0,1.4,0.8,0.0,0.6,1.0,1.0
Angola,Africa,2009,1,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,1.0,1.8,2.25,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,1.6,0.75,0.0,0.5,0.0,1.0
Angola,Africa,2010,1,15,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2.0,1.6,2.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,1.2,1.0,0.2,0.0,1.0,1.0
Angola,Africa,2011,1,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,1.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,1.0,1.0,0.6,0.0,1.0,0.0
Angola,Africa,2012,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,1.0,1.0,0.6,0.0,1.0,0.0
Angola,Africa,2013,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,2.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,,0.0,,0.0,,1.2,,0.6,,0.0,
Argentina,America,1990,0,0,0,1.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,2.0,31.0,,2.2,,0.0,,0.0,,1.0,,0.2,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,1.0,,22.6,,0.0
Argentina,America,1991,0,0,0,0.0,0.0,0,2.0,1.0,1,1.0,1,0.0,0.0,0,0.0,27.0,1.0,2.2,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,21.0,0.0,1.0
Argentina,America,1992,1,0,0,2.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,41.0,0.5,2.0,0.0,0.0,0.0,0.0,2.0,0.4,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,29.0,15.0,0.0,0.0
Argentina,America,1993,0,0,0,4.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,15.0,1.0,1.6,0.0,0.0,0.0,0.0,1.6666666666666667,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,33.0,12.0,1.0,0.0
Argentina,America,1994,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,14.0,1.75,1.6,0.0,0.0,0.0,0.0,1.5,0.2,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.8,28.5,9.4,0.0,0.0
Argentina,America,1995,0,0,0,4.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,16.0,1.6,2.4,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,25.6,6.2,0.0,1.0
Argentina,America,1996,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,19.0,2.2,3.8,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.6,2.8,0.0,0.0
Argentina,America,1997,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11.0,2.2,4.2,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,21.0,0.6,1.0,0.0
Argentina,America,1998,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,4.6,0.0,0.2,0.0,0.2,0.4,1.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,15.0,0.8,0.0,0.0
Argentina,America,1999,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,1.0,1.6,5.0,0.0,0.2,0.0,0.2,0.2,1.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,12.0,0.6,0.0,0.0
Argentina,America,2000,0,0,0,8.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.6,3.6,0.0,0.2,0.0,0.2,0.2,1.8,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,9.4,1.2,0.0,0.0
Argentina,America,2001,0,0,0,7.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,2.0,2.0,2.4,2.4,0.0,0.2,0.0,0.2,0.0,1.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,6.2,0.8,0.0,0.0
Argentina,America,2002,0,0,0,3.0,0.0,0,3.0,1.0,1,0.0,0,0.0,0.0,0,1.0,0.0,3.8,2.4,0.0,0.2,0.0,0.2,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,2.8,0.8,0.0,0.0
Argentina,America,2003,0,0,0,4.0,1.0,1,2.0,0.0,0,0.0,0,0.0,0.0,0,1.0,1.0,4.2,1.8,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.6,0.6,0.0,0.0
Argentina,America,2004,0,0,0,3.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,4.6,2.2,0.2,0.0,0.2,0.0,1.4,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.8,0.8,0.0,0.0
Argentina,America,2005,0,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,3.0,3.0,5.0,2.2,0.2,0.0,0.2,0.0,1.6,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,0.6,1.2,0.0,0.0
Argentina,America,2006,0,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,3.6,2.0,0.2,0.0,0.2,0.0,1.8,1.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,1.2,1.4,0.0,0.0
Argentina,America,2007,0,0,0,3.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.4,2.0,0.2,0.0,0.2,0.0,1.6,1.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.2,0.8,1.8,0.0,0.0
Argentina,America,2008,0,0,0,1.0,0.0,0,1.0,1.0,1,0.0,0,0.0,0.0,0,2.0,0.0,2.4,2.2,0.2,0.0,0.2,0.0,1.2,1.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.6,0.8,2.2,0.0,1.0
Argentina,America,2009,1,0,0,5.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,1.8,1.5,0.0,0.0,0.0,0.0,1.0,1.25,0.2,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.25,0.6,2.5,0.0,1.0
Argentina,America,2010,1,0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,1.0,5.0,2.2,1.6666666666666667,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.0,0.8,1.6666666666666667,1.0,0.0
Argentina,America,2011,0,0,0,0.0,0.0,0,1.0,1.0,1,0.0,0,0.0,0.0,0,4.0,1.0,2.2,2.5,0.0,0.0,0.0,0.0,1.0,1.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,1.2,2.0,1.0,0.0
Argentina,America,2012,0,0,0,3.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.0,1.4,2.0,0.0,0.0
Argentina,America,2013,0,0,0,2.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,4.0,2.0,2.0,,0.0,,0.0,,1.0,,0.4,,0.4,,0.0,,0.0,,0.0,,0.0,,0.0,,2.2,,1.8,,0.0,
Australia,Oceania,1990,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,5.0,0.0,,4.6,,0.0,,0.0,,0.0,,0.2,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.8,,4.8,,0.0
Australia,Oceania,1991,0,0,0,3.0,0.0,0,0.0,0.0,0,1.0,1,0.0,0.0,0,2.0,4.0,4.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,0.0,5.0,0.0,0.0
Australia,Oceania,1992,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4.0,3.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.8,2.0,5.0,0.0,0.0
Australia,Oceania,1993,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2.0,3.3333333333333335,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.8,2.6666666666666665,5.8,0.0,0.0
Australia,Oceania,1994,0,0,0,8.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,2.0,9.0,3.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.6,2.5,4.0,0.0,0.0
Australia,Oceania,1995,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,5.0,4.4,5.8,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,3.8,3.2,0.0,0.0
Australia,Oceania,1996,0,0,0,9.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,5.0,4.6,5.8,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6,4.8,2.6,0.0,0.0
Australia,Oceania,1997,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4.0,5.8,6.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.6,5.0,1.8,0.0,0.0
Australia,Oceania,1998,0,0,0,6.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,6.0,6.0,6.8,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.6,5.0,0.6,0.0,0.0
Australia,Oceania,1999,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,6.4,7.0,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.6,5.8,0.6,0.0,1.0
Australia,Oceania,2000,1,0,2,5.0,1.0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,1.0,5.8,6.8,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,4.0,0.4,0.0,0.0
Australia,Oceania,2001,0,0,0,9.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,2.0,5.8,6.6,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,3.2,0.4,1.0,0.0
Australia,Oceania,2002,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,5.8,6.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.6,0.6,2.6,0.4,0.0,1.0
Australia,Oceania,2003,1,0,0,10.0,0.0,0,0.0,0.0,0,1.0,1,1.0,0.0,0,0.0,0.0,6.0,5.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.8,0.6,0.0,0.0
Australia,Oceania,2004,0,0,0,6.0,1.0,1,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,0.0,6.8,5.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.8,1.0,0.0
Australia,Oceania,2005,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,0.0,7.0,5.8,0.4,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.0,0.0,0.0
Australia,Oceania,2006,0,0,0,8.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,2.0,6.8,4.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.6,0.0,0.0
Australia,Oceania,2007,0,0,0,2.0,1.0,1,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,0.0,6.6,4.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.6,0.0,0.0
Australia,Oceania,2008,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,1.0,6.0,4.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.4,0.6,0.0,1.0
Australia,Oceania,2009,1,0,0,6.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,1.0,5.0,4.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,0.5,0.0,1.0
Australia,Oceania,2010,1,0,0,8.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,1.0,5.0,2.6666666666666665,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8,0.3333333333333333,1.0,0.0
Australia,Oceania,2011,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,0.0,5.8,2.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,0.5,1.0,0.0
Australia,Oceania,2012,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,0.0,4.8,3.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6,1.0,0.0,0.0
Australia,Oceania,2013,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,1.0,4.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.8,,0.6,,0.0,
Austria,Europe,1990,0,0,0,5.0,1.0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.4,,7.4,,0.0
Austria,Europe,1991,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,3.0,5.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,7.6,0.0,0.0
Austria,Europe,1992,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,8.0,3.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,2.0,6.2,0.0,0.0
Austria,Europe,1993,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,9.0,2.3333333333333335,0.8,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,4.0,4.6,0.0,0.0
Austria,Europe,1994,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,5.0,2.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8,5.25,3.6,0.0,0.0
Austria,Europe,1995,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,12.0,1.8,1.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,5.2,1.2,0.0,0.0
Austria,Europe,1996,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,7.4,0.4,0.0,0.0
Austria,Europe,1997,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,7.6,0.2,0.0,0.0
Austria,Europe,1998,0,0,0,0.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,1.0,1.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,6.2,0.0,0.0,0.0
Austria,Europe,1999,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,0.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4.6,0.0,0.0,0.0
Austria,Europe,2000,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,3.6,0.2,0.0,0.0
